state,geo_id,provider,num
NE,31109,iLOKA Inc. dba NewCloud Networks,1
NE,31111,ARAPAHOE TELEPHONE COMPANY,14
NE,31111,ATCJET.NETLLC,2736
NE,31111,Allo Communications,1793
NE,31111,"Birch Communications, Inc.",9
NE,31111,"CenturyLink, Inc.",1852
NE,31111,"Charter Communications, Inc.",1966
NE,31111,Consolidated Telephone Company,620
NE,31111,Cox Communications,1
NE,31111,"EarthLink Business, LLC",2
NE,31111,"Elsie Communications, Inc.",11
NE,31111,GCI Communication Corp.,5201
NE,31111,"Glenwood Network Services, Inc.",4
NE,31111,"Great Plains Communications, Inc.",188
NE,31111,"HNS License Sub, LLC",5201
NE,31111,"Hamilton.net, Inc.",251
NE,31111,Hershey Cooperative Telephone Company,3251
NE,31111,"Level  3 Communications, LLC",2
NE,31111,MCI Communications Corporation,2
NE,31111,"McLeodUSA Telecommunications Services, L.L.C.",4
NE,31111,N.E. Colorado Cellular Inc.,89
NE,31111,NebraskaLink Holdings LLC,526
NE,31111,NebraskaLink LLC,526
NE,31111,Pinpoint Communications Inc.,5038
NE,31111,Skybeam Acquisition Corporation,4219
NE,31111,"VSAT Systems, LLC",5201
NE,31111,"ViaSat, Inc.",5330
NE,31111,"Windstream of the Midwest, Inc.",3
NE,31113,Consolidated Telephone Company,5
NE,31113,GCI Communication Corp.,286
NE,31113,"Great Plains Communications, Inc.",182
NE,31113,"HNS License Sub, LLC",286
NE,31113,N.E. Colorado Cellular Inc.,13
NE,31113,Pinpoint Communications Inc.,256
NE,31113,Skybeam Acquisition Corporation,2
NE,31113,"VSAT Systems, LLC",286
NE,31113,"ViaSat, Inc.",289
NE,31115,Consolidated Telephone Company,2
NE,31115,GCI Communication Corp.,272
NE,31115,"HNS License Sub, LLC",272
NE,31115,Northeast Nebraska Telephone Company,12
NE,31115,The Nebraska Central Telephone Co.,330
NE,31115,"VSAT Systems, LLC",272
NE,31115,"ViaSat, Inc.",285
NE,31117,Consolidated Telephone Company,4
NE,31117,GCI Communication Corp.,220
NE,31117,"Glenwood Network Services, Inc.",13
NE,31117,"Great Plains Communications, Inc.",100
NE,31117,"HNS License Sub, LLC",220
NE,31117,"King Street Wireless, L.P.",10
NE,31117,Pinpoint Communications Inc.,126
NE,31117,"VSAT Systems, LLC",220
NE,31117,"ViaSat, Inc.",220
NE,31119,"Birch Communications, Inc.",20
NE,31119,"Cable One, Inc.",1199
NE,31119,"CenturyLink, Inc.",1152
NE,31119,Cox Communications,4
NE,31119,"Eagle Communications, Inc.",25
NE,31119,"EarthLink Business, LLC",5
NE,31119,Frontier Communications Corporation,1395
NE,31119,GCI Communication Corp.,3166
NE,31119,"Great Plains Communications, Inc.",17
NE,31119,"HNS License Sub, LLC",3166
NE,31119,"Huntel, Inc.",242
NE,31119,"Level  3 Communications, LLC",4
NE,31119,MCI Communications Corporation,3
NE,31119,"McLeodUSA Telecommunications Services, L.L.C.",6
NE,31119,PBN LLC,440
NE,31119,"Precision Technology, Inc. dba Connecting Point",2559
NE,31119,Skybeam Acquisition Corporation,3231
NE,31119,"VSAT Systems, LLC",3166
NE,31119,"ViaSat, Inc.",3232
NE,31119,"Wire Free Nebraska, Inc./Community Internet Systems, Inc.",2
NE,31121,Allo Communications,2
NE,31121,"CenturyLink, Inc.",532
NE,31121,"Charter Communications, Inc.",21
NE,31121,Clarks Telecommunications Co.,391
NE,31121,"Eagle Communications, Inc.",265
NE,31121,Frontier Communications Corporation,279
NE,31121,Future Technologies,222
NE,31121,GCI Communication Corp.,2093
NE,31121,"Glenwood Telecommunications, Inc.",151
NE,31121,"Great Plains Communications, Inc.",181
NE,31121,"HNS License Sub, LLC",2093
NE,31121,Hamilton Telephone Company,63
NE,31121,"Hamilton.net, Inc.",2092
NE,31121,KDSC Inc.,217
NE,31121,N.E. Colorado Cellular Inc.,447
NE,31121,NebraskaLink Holdings LLC,8
NE,31121,NebraskaLink LLC,8
NE,31121,Skybeam Acquisition Corporation,179
NE,31121,"VSAT Systems, LLC",2093
NE,31121,"ViaSat, Inc.",2152
NE,31123,Action Communications Inc.,4156
NE,31123,Allo Communications,182
NE,31123,"CenturyLink, Inc.",447
NE,31123,"Charter Communications, Inc.",393
NE,31123,"Dalton Telephone Company, Inc.",40
NE,31123,GCI Communication Corp.,2016
NE,31123,"HNS License Sub, LLC",2016
NE,31123,"Inventive Wireless of Nebraska, LLC",1788
NE,31123,"Level  3 Communications, LLC",1
NE,31123,N.E. Colorado Cellular Inc.,1082
NE,31123,NebraskaLink Holdings LLC,141
NE,31123,NebraskaLink LLC,141
NE,31123,Pinpoint Communications Inc.,248
NE,31123,Telecom West Inc.,108
NE,31123,UNITED STATES CELLULAR CORPORATION,1239
NE,31123,"VSAT Systems, LLC",2016
NE,31123,"ViaSat, Inc.",2078
NE,31125,"CenturyLink, Inc.",194
NE,31125,Clarks Telecommunications Co.,14
NE,31125,"Eagle Communications, Inc.",160
NE,31125,Frontier Communications Corporation,319
NE,31125,Future Technologies,43
NE,31125,GCI Communication Corp.,1218
NE,31125,"Great Plains Communications, Inc.",89
NE,31125,"HNS License Sub, LLC",1218
NE,31125,"Hamilton.net, Inc.",1251
NE,31125,NebraskaLink Holdings LLC,4
NE,31125,NebraskaLink LLC,4
NE,31125,"Precision Technology, Inc. dba Connecting Point",392
NE,31125,Skybeam Acquisition Corporation,307
NE,31125,"VSAT Systems, LLC",1218
NE,31125,"ViaSat, Inc.",1289
NE,31125,"Wire Free Nebraska, Inc./Community Internet Systems, Inc.",1
NE,31127,A1 Fiber,354
NE,31127,"Charter Communications, Inc.",345
NE,31127,Future Technologies,556
NE,31127,GCI Communication Corp.,1625
NE,31127,"Great Plains Communications, Inc.",16
NE,31127,HAUG COMMUNICATIONS INC,436
NE,31127,"HNS License Sub, LLC",1625
NE,31127,MCI Communications Corporation,1
NE,31127,"SOUTHEAST NEBRASKA COMMUNICATIONS, INC.",89
NE,31127,"Unite Private Networks, L.L.C.",156
NE,31127,"VSAT Systems, LLC",1625
NE,31127,"ViaSat, Inc.",1648
NE,31127,"Windstream Nebraska, Inc.",651
NE,31127,"Zito Media, L.P.",4
NE,31129,Edgar Rental Corp/ERC Communications,1417
NE,31129,GCI Communication Corp.,1410
NE,31129,"Glenwood Telecommunications, Inc.",1350
NE,31129,Glenwood Telephone Membership Corporation,137
NE,31129,"Great Plains Communications, Inc.",12
NE,31129,"HNS License Sub, LLC",1410
NE,31129,MCI Communications Corporation,1
NE,31129,"Precision Technology, Inc. dba Connecting Point",298
NE,31129,"VSAT Systems, LLC",1410
NE,31129,"ViaSat, Inc.",1417
NE,31129,"Windstream Nebraska, Inc.",436
NE,31131,"Charter Communications, Inc.",658
NE,31131,"Dalton Telephone Company, Inc.",2
NE,31131,Diode Cable Company,450
NE,31131,Future Technologies,3020
NE,31131,GCI Communication Corp.,2983
NE,31131,"Great Plains Communications, Inc.",107
NE,31131,HAUG COMMUNICATIONS INC,2
NE,31131,"HNS License Sub, LLC",2983
NE,31131,"Level  3 Communications, LLC",1
NE,31131,MCI Communications Corporation,1
NE,31131,Skybeam Acquisition Corporation,226
NE,31131,Spiral Solutions and Technoligies Inc,6
NE,31131,"Unite Private Networks, L.L.C.",568
NE,31131,"VSAT Systems, LLC",2983
NE,31131,"ViaSat, Inc.",3031
NE,31131,"Windstream Nebraska, Inc.",1352
NE,31131,"Zito Media, L.P.",47
NE,31133,"Blue Valley Tele-Communications, Inc.",71
NE,31133,"Charter Communications, Inc.",194
NE,31133,Diller Telephone Co,16
NE,31133,Diode Cable Company,175
NE,31133,Future Technologies,496
NE,31133,GCI Communication Corp.,1266
NE,31133,"Great Plains Communications, Inc.",5
NE,31133,HAUG COMMUNICATIONS INC,1126
NE,31133,"HNS License Sub, LLC",1266
NE,31133,MCI Communications Corporation,1
NE,31133,"Unite Private Networks, L.L.C.",185
NE,31133,"VSAT Systems, LLC",1266
NE,31133,"ViaSat, Inc.",1301
NE,31133,"Windstream Nebraska, Inc.",337
NE,31135,ARAPAHOE TELEPHONE COMPANY,29
NE,31135,ATCJET.NETLLC,4
NE,31135,Consolidated Telephone Company,153
NE,31135,"Elsie Communications, Inc.",56
NE,31135,GCI Communication Corp.,993
NE,31135,"Great Plains Broadband, Inc.",148
NE,31135,"Great Plains Communications, Inc.",422
NE,31135,"HNS License Sub, LLC",993
NE,31135,N.E. Colorado Cellular Inc.,8
NE,31135,Phillips County Telephone Company,3
NE,31135,Pinpoint Communications Inc.,473
NE,31135,"Raicom, Inc.",1
NE,31135,Skybeam Acquisition Corporation,221
NE,31135,"VSAT Systems, LLC",993
NE,31135,"ViaSat, Inc.",994
NE,31137,ARAPAHOE TELEPHONE COMPANY,387
NE,31137,ATCJET.NETLLC,1811
NE,31137,Allo Communications,106
NE,31137,"Birch Communications, Inc.",1
NE,31137,"CenturyLink, Inc.",547
NE,31137,"Charter Communications, Inc.",736
NE,31137,Flatwater Wireless,4
NE,31137,Frontier Communications Corporation,299
NE,31137,GCI Communication Corp.,2184
NE,31137,"Glenwood Telecommunications, Inc.",2136
NE,31137,Glenwood Telephone Membership Corporation,318
NE,31137,"Great Plains Communications, Inc.",14
NE,31137,"HNS License Sub, LLC",2184
NE,31137,"Hamilton.net, Inc.",51
NE,31137,MCI Communications Corporation,1
NE,31137,N.E. Colorado Cellular Inc.,41
NE,31137,Skybeam Acquisition Corporation,1972
NE,31137,SpeedConnect LLC,1
NE,31137,"VSAT Systems, LLC",2184
NE,31137,"ViaSat, Inc.",2196
NE,31139,"Cable One, Inc.",191
NE,31139,"CenturyLink, Inc.",88
NE,31139,GCI Communication Corp.,1619
NE,31139,"Great Plains Communications, Inc.",1
NE,31139,"HNS License Sub, LLC",1619
NE,31139,HunTel CableVision,839
NE,31139,"Huntel, Inc.",301
NE,31139,Pierce Telephone Co Inc,632
NE,31139,Plainview Telephone Company,467
NE,31139,"Precision Technology, Inc. dba Connecting Point",1480
NE,31139,Skybeam Acquisition Corporation,233
NE,31139,"VSAT Systems, LLC",1619
NE,31139,"ViaSat, Inc.",1630
NE,31141,"CenturyLink, Inc.",219
NE,31141,"Charter Communications, Inc.",1234
NE,31141,"Eagle Communications, Inc.",112
NE,31141,"EarthLink Business, LLC",2
NE,31141,"Electric Lightwave Holdings, Inc.",1
NE,31141,Frontier Communications Corporation,4410
NE,31141,Future Technologies,66
NE,31141,GCI Communication Corp.,3535
NE,31141,"Great Plains Communications, Inc.",111
NE,31141,"HNS License Sub, LLC",3535
NE,31141,"Hamilton.net, Inc.",356
NE,31141,"Level  3 Communications, LLC",1
NE,31141,MCI Communications Corporation,3
NE,31141,"McLeodUSA Telecommunications Services, L.L.C.",12
NE,31141,"Precision Technology, Inc. dba Connecting Point",3135
NE,31141,Skybeam Acquisition Corporation,3262
NE,31141,"Unite Private Networks, L.L.C.",15
NE,31141,"VSAT Systems, LLC",3535
NE,31141,"ViaSat, Inc.",3643
NE,31141,"Windstream Nebraska, Inc.",1
NE,31141,"Wire Free Nebraska, Inc./Community Internet Systems, Inc.",252
NE,31143,"CenturyLink, Inc.",10
NE,31143,Clarks Telecommunications Co.,61
NE,31143,"Eagle Communications, Inc.",119
NE,31143,Frontier Communications Corporation,137
NE,31143,Future Technologies,207
NE,31143,GCI Communication Corp.,1309
NE,31143,"HNS License Sub, LLC",1309
NE,31143,"Hamilton.net, Inc.",601
NE,31143,Skybeam Acquisition Corporation,1132
NE,31143,"VSAT Systems, LLC",1309
NE,31143,"ViaSat, Inc.",1336
NE,31143,"Windstream Nebraska, Inc.",437
NE,31143,"Wire Free Nebraska, Inc./Community Internet Systems, Inc.",1
NE,31145,ATCJET.NETLLC,643
NE,31145,Allo Communications,199
NE,31145,Cambridge Telephone Company,297
NE,31145,"CenturyLink, Inc.",399
NE,31145,GCI Communication Corp.,1754
NE,31145,"Great Plains Broadband, Inc.",380
NE,31145,"Great Plains Communications, Inc.",118
NE,31145,"HNS License Sub, LLC",1754
NE,31145,"Hartman Telephone Exchanges, Inc.",465
NE,31145,"King Street Wireless, L.P.",1440
NE,31145,MCI Communications Corporation,1
NE,31145,N.E. Colorado Cellular Inc.,808
NE,31145,NebraskaLink Holdings LLC,4
NE,31145,NebraskaLink LLC,4
NE,31145,Pinpoint Communications Inc.,2182
NE,31145,"Pinpoint Wireless, Inc.",917
NE,31145,"Raicom, Inc.",1416
NE,31145,"VSAT Systems, LLC",1754
NE,31145,"ViaSat, Inc.",1778
NE,31147,"Charter Communications, Inc.",536
NE,31147,"Dalton Telephone Company, Inc.",2
NE,31147,Future Technologies,28
NE,31147,GCI Communication Corp.,2051
NE,31147,"Great Plains Communications, Inc.",17
NE,31147,HAUG COMMUNICATIONS INC,435
NE,31147,"HNS License Sub, LLC",2051
NE,31147,"King Street Wireless, L.P.",422
NE,31147,MCI Communications Corporation,1
NE,31147,"SOUTHEAST NEBRASKA COMMUNICATIONS, INC.",1522
NE,31147,"Unite Private Networks, L.L.C.",138
NE,31147,"VSAT Systems, LLC",2051
NE,31147,"ViaSat, Inc.",2076
NE,31147,"Windstream Nebraska, Inc.",174
NE,31149,GCI Communication Corp.,505
NE,31149,"Great Plains Communications, Inc.",2
NE,31149,"HNS License Sub, LLC",505
NE,31149,"Huntel, Inc.",414
NE,31149,N.E. Colorado Cellular Inc.,22
NE,31149,Northeast Nebraska Telephone Company,75
NE,31149,The Nebraska Central Telephone Co.,16
NE,31149,"VSAT Systems, LLC",505
NE,31149,"ViaSat, Inc.",522
NE,31151,"Charter Communications, Inc.",290
NE,31151,Diode Cable Company,2053
NE,31151,Edgar Rental Corp/ERC Communications,193
NE,31151,"Elsie Communications, Inc.",1
NE,31151,Future Technologies,1189
NE,31151,GCI Communication Corp.,1959
NE,31151,"Geneva Broadband, LLC",14
NE,31151,"HNS License Sub, LLC",1959
NE,31151,Skybeam Acquisition Corporation,743
NE,31151,"Unite Private Networks, L.L.C.",379
NE,31151,"VSAT Systems, LLC",1959
NE,31151,"ViaSat, Inc.",2053
NE,31151,"Windstream Nebraska, Inc.",932
NE,31151,"Zito Media, L.P.",25
NE,31153,"APX Net, Inc",1
NE,31153,"Birch Communications, Inc.",3
NE,31153,"CenturyLink, Inc.",3567
NE,31153,"Charter Communications, Inc.",110
NE,31153,Cox Communications,3185
NE,31153,"EarthLink Business, LLC",15
NE,31153,Future Technologies,5118
NE,31153,GCI Communication Corp.,5249
NE,31153,"Great Plains Communications, Inc.",27
NE,31153,"HNS License Sub, LLC",5249
NE,31153,"Level  3 Communications, LLC",12
NE,31153,"LocaLoop, Inc.",2
NE,31153,MCI Communications Corporation,18
NE,31153,"McLeodUSA Telecommunications Services, L.L.C.",50
NE,31153,NebraskaLink Holdings LLC,289
NE,31153,NebraskaLink LLC,289
NE,31153,Skybeam Acquisition Corporation,205
NE,31153,"Unite Private Networks, L.L.C.",1499
NE,31153,"VSAT Systems, LLC",5249
NE,31153,"ViaSat, Inc.",5432
NE,31153,"Windstream Nebraska, Inc.",1
NE,31153,"Zito Media, L.P.",1
NE,31153,iLOKA Inc. dba NewCloud Networks,1
NE,31155,"CenturyLink, Inc.",104
NE,31155,"Charter Communications, Inc.",625
NE,31155,Future Technologies,3762
NE,31155,GCI Communication Corp.,3547
NE,31155,"Great Plains Communications, Inc.",27
NE,31155,"HNS License Sub, LLC",3547
NE,31155,Northeast Nebraska Telephone Company,859
NE,31155,Skybeam Acquisition Corporation,3191
NE,31155,"Unite Private Networks, L.L.C.",81
NE,31155,"VSAT Systems, LLC",3547
NE,31155,"ViaSat, Inc.",3762
NE,31155,"Windstream Nebraska, Inc.",1179
NE,31157,Action Communications Inc.,12166
NE,31157,Allo Communications,1518
NE,31157,"CenturyLink, Inc.",2373
NE,31157,"Charter Communications, Inc.",2523
NE,31157,"Dalton Telephone Company, Inc.",22
NE,31157,"EarthLink Business, LLC",2
NE,31157,GCI Communication Corp.,6054
NE,31157,"Great Plains Communications, Inc.",53
NE,31157,"HNS License Sub, LLC",6054
NE,31157,"Inventive Wireless of Nebraska, LLC",6083
NE,31157,"Level  3 Communications, LLC",1
NE,31157,MCI Communications Corporation,2
NE,31157,N.E. Colorado Cellular Inc.,5631
NE,31157,"Spectrotel, Inc.",1
NE,31157,Telecom West Inc.,71
NE,31157,UNITED STATES CELLULAR CORPORATION,4490
NE,31157,"VSAT Systems, LLC",6054
NE,31157,"ViaSat, Inc.",6083
NE,31157,William Bauer,1
NE,31157,"Windstream Nebraska, Inc.",1
NE,31159,"Charter Communications, Inc.",246
NE,31159,Clarks Telecommunications Co.,252
NE,31159,Diode Cable Company,289
NE,31159,Edgar Rental Corp/ERC Communications,80
NE,31159,Future Technologies,2099
NE,31159,GCI Communication Corp.,2104
NE,31159,"HNS License Sub, LLC",2104
NE,31159,MCI Communications Corporation,1
NE,31159,NebraskaLink Holdings LLC,39
NE,31159,NebraskaLink LLC,39
NE,31159,Skybeam Acquisition Corporation,1444
NE,31159,"Unite Private Networks, L.L.C.",343
NE,31159,"VSAT Systems, LLC",2104
NE,31159,"ViaSat, Inc.",2276
NE,31159,"Windstream Nebraska, Inc.",937
NE,31159,"Zito Media, L.P.",26
NE,31161,Allo Communications,3
NE,31161,"CenturyLink, Inc.",1
NE,31161,Consolidated Telephone Company,16
NE,31161,GCI Communication Corp.,2759
NE,31161,"Golden West Telecommunications Cooperative, Inc.",80
NE,31161,"Great Plains Communications, Inc.",1180
NE,31161,"HNS License Sub, LLC",2759
NE,31161,"Inventive Wireless of Nebraska, LLC",58
NE,31161,N.E. Colorado Cellular Inc.,431
NE,31161,Telecom West Inc.,4
NE,31161,UNITED STATES CELLULAR CORPORATION,2184
NE,31161,"VSAT Systems, LLC",2759
NE,31161,"ViaSat, Inc.",2811
NE,31161,"Windstream Nebraska, Inc.",1
NE,31163,"CenturyLink, Inc.",166
NE,31163,"Charter Communications, Inc.",241
NE,31163,GCI Communication Corp.,1294
NE,31163,"Great Plains Communications, Inc.",2
NE,31163,"HNS License Sub, LLC",1294
NE,31163,"Hamilton.net, Inc.",167
NE,31163,"Prairie Hills Wireless, LLC",86
NE,31163,Skybeam Acquisition Corporation,79
NE,31163,The Nebraska Central Telephone Co.,1046
NE,31163,"VSAT Systems, LLC",1294
NE,31163,"ViaSat, Inc.",1331
NE,31165,Action Communications Inc.,1148
NE,31165,Allo Communications,7
NE,31165,"CenturyLink, Inc.",73
NE,31165,GCI Communication Corp.,1142
NE,31165,"Golden West Telecommunications Cooperative, Inc.",74
NE,31165,"HNS License Sub, LLC",1142
NE,31165,Hemingford Cooperative Telephone Company,27
NE,31165,"Inventive Wireless of Nebraska, LLC",817
NE,31165,Mobius Communications Company,70
NE,31165,N.E. Colorado Cellular Inc.,267
NE,31165,Telecom West Inc.,9
NE,31165,UNITED STATES CELLULAR CORPORATION,378
NE,31165,"VSAT Systems, LLC",1142
NE,31165,"ViaSat, Inc.",1148
NE,31165,William Bauer,7
NE,31167,"Birch Communications, Inc.",1
NE,31167,"Cable One, Inc.",73
NE,31167,"CenturyLink, Inc.",151
NE,31167,Frontier Communications Corporation,4
NE,31167,GCI Communication Corp.,1271
NE,31167,"Great Plains Communications, Inc.",25
NE,31167,"HNS License Sub, LLC",1271
NE,31167,MCI Communications Corporation,1
NE,31167,"McLeodUSA Telecommunications Services, L.L.C.",2
NE,31167,Northeast Nebraska Telephone Company,10
NE,31167,PBN LLC,82
NE,31167,Pierce Telephone Co Inc,63
NE,31167,"Precision Technology, Inc. dba Connecting Point",1268
NE,31167,Skybeam Acquisition Corporation,434
NE,31167,"Skywave Wireless, Inc.",376
NE,31167,"Stanton Telecom, Inc.",693
NE,31167,"VSAT Systems, LLC",1271
NE,31167,"ViaSat, Inc.",1399
NE,31167,"Wire Free Nebraska, Inc./Community Internet Systems, Inc.",13
NE,31169,Diode Cable Company,854
NE,31169,Diode Telecom Inc,125
NE,31169,Edgar Rental Corp/ERC Communications,1567
NE,31169,GCI Communication Corp.,1550
NE,31169,"Geneva Broadband, LLC",209
NE,31169,"Glenwood Telecommunications, Inc.",42
NE,31169,"Great Plains Communications, Inc.",579
NE,31169,"HNS License Sub, LLC",1550
NE,31169,MCI Communications Corporation,1
NE,31169,"Unite Private Networks, L.L.C.",253
NE,31169,"VSAT Systems, LLC",1550
NE,31169,"ViaSat, Inc.",1567
NE,31169,"Windstream Nebraska, Inc.",350
NE,31169,"Zito Media, L.P.",9
NE,31171,Consolidated Telephone Company,155
NE,31171,GCI Communication Corp.,305
NE,31171,"Great Plains Communications, Inc.",5
NE,31171,"HNS License Sub, LLC",305
NE,31171,"King Street Wireless, L.P.",37
NE,31171,"VSAT Systems, LLC",305
NE,31171,"ViaSat, Inc.",329
NE,31173,"CenturyLink, Inc.",169
NE,31173,Cox Communications,2
NE,31173,GCI Communication Corp.,1340
NE,31173,"Great Plains Communications, Inc.",9
NE,31173,"HNS License Sub, LLC",1340
NE,31173,HunTel CableVision,1380
